"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HLA-DMA",-0.0632553815096477,3.47828668591546,-1.84555423479317,0.0710858992457313,0.226869891209781,-4.6962786878345
"HLA-DMB",-0.0663981485077483,3.38407184491695,-1.83856552781537,0.0721264203052106,0.229215318766559,-4.70814134996196
"NCAM1",-0.0415114227137017,3.600571682794,-1.82782417800178,0.0737507169754082,0.233388344858887,-4.7262978350893
"CD14",-0.0684636136516175,3.52254627425192,-1.81986445457491,0.0749741806575559,0.236263174341037,-4.73969297227772
"CD7",-0.108233446849284,2.3516984206281,-1.8162340573405,0.0755378477666824,0.237043455334777,-4.74578560133165
"IER3",-0.12425488649057,3.13541706006419,-1.81332624126743,0.075991893222351,0.237474666319847,-4.75065795889586
"NKG7",-0.102138544793779,2.92835538058591,-1.80117190595277,0.0779146782970918,0.242473065239912,-4.77095040372562
"CCL4",-0.131245209204661,3.21724160466683,-1.79836755398296,0.0783640741557742,0.242863866185251,-4.77561559691477
"ID4",0.0520570731135384,3.45484943515382,1.786103455444,0.0803550254179617,0.248009337709758,-4.79594320092032
"TWIST1",0.144366104913358,2.51202352844839,1.77847838738647,0.0816141117194538,0.250863048317993,-4.80852050694726
"ITGA2",-0.0518348443376877,3.19151345969405,-1.7671940230027,0.0835076942762078,0.255635798804718,-4.82704745419963
"NOS2",0.139029854589666,2.40197271743069,1.76281075899372,0.0842530610286288,0.255922195460886,-4.83421619712607
"PTPN11",-0.021252136130709,3.59593907475599,-1.76263121779946,0.0842837097051184,0.255922195460886,-4.83450950114763
"IL1B",-0.114049634508931,2.9822198020439,-1.75498151081671,0.0855982254598909,0.258865601189186,-4.84698199611295
"CSF2",-0.0968154363954854,2.42770433317506,-1.75137966422813,0.0862230542834383,0.259707994829634,-4.85283818298668
"CD69",-0.090253095450314,2.92513327183453,-1.74536885360611,0.0872742350558244,0.261822705167473,-4.86258757244167
"TNFRSF1B",-0.0796410335121553,3.16245159171447,-1.73852751749663,0.0884836134216929,0.263974383389585,-4.87364825758314
"PCK2",-0.0414309157488089,3.07170349579036,-1.73648949528836,0.0888465667258769,0.263974383389585,-4.8769358410855
"HLA-DPA1",-0.060369966758075,3.57861988924684,-1.73536499728674,0.0890473586634199,0.263974383389585,-4.87874834585346
"CXCL6",-0.146730028359189,2.7520902282715,-1.72668514585547,0.0906099625340878,0.267549101970732,-4.89270409077689
"C1QA",-0.0620490299410106,3.56847769083777,-1.70755885920003,0.0941335653037071,0.27678087937333,-4.92323838865975
"SERPINH1",0.0551035994462201,3.12872115292245,1.70249014662939,0.0950861292329606,0.27678087937333,-4.93128008249081
"C1QB",-0.0544677501235031,3.67717306878185,-1.70230759827401,0.0951205835897121,0.27678087937333,-4.93156930820743
"IFNAR1",-0.0255765094431371,3.34400361041993,-1.7018202192854,0.0952126225044255,0.27678087937333,-4.93234136689136
"MAML2",0.0403577340956405,3.16307222827831,1.68204372244223,0.0990097918903563,0.286243706724532,-4.96350445147037
"PC",-0.0330925874994632,3.27644189865626,-1.68091023089218,0.0992311516645044,0.286243706724532,-4.96528079692035
"GZMH",-0.0972407012421499,2.60315119662406,-1.67299692223796,0.100787912653832,0.287056856218303,-4.97765252892795
"ROBO4",0.0578160136952555,2.79560933757846,1.67027093217832,0.101328814022927,0.287056856218303,-4.98190237529771
"LRRC32",0.0559100681505802,3.00069719743313,1.6670118309826,0.101978624018624,0.287056856218303,-4.98697527614928
"SHC2",0.0527211259619818,3.14581583831596,1.66676630491051,0.102027716027597,0.287056856218303,-4.9873570895493
"HMGB1",0.033763083495725,3.10789790684914,1.66348500347754,0.102685663511671,0.287056856218303,-4.99245499243377
"NFAM1",-0.0738652697436346,2.90024597887732,-1.65982453971262,0.103423741044704,0.287056856218303,-4.99813144116252
"ITGA1",0.0680529326783335,3.11558400796327,1.65601104198513,0.104197295045634,0.287056856218303,-5.00403338738233
"TNFRSF18",-0.0811216986027912,2.4274505822933,-1.65243773274409,0.104926422513661,0.287056856218303,-5.00955265255869
"CRABP2",0.0692719933269816,2.95541919728972,1.65179061661845,0.105058911064802,0.287056856218303,-5.01055104170392
"CD209",-0.116056948378265,2.80448385198945,-1.651508632491,0.105116686439468,0.287056856218303,-5.01098598600488
"THBD",-0.129427799280225,2.82853018279505,-1.65084156788326,0.105253463994616,0.287056856218303,-5.01201463181318
"SNAI1",-0.0560880777084778,2.86172969385164,-1.64985659575221,0.105455692829509,0.287056856218303,-5.0135328303024
"CD276",0.0346646643736661,3.45631732937533,1.64798521465547,0.105840789840346,0.287056856218303,-5.0164150844052
"HLA-DPB1",-0.0535004609149241,3.56417574755714,-1.6478213749485,0.105874559833254,0.287056856218303,-5.01666728759975
"IRF1",-0.0493561629433117,3.25537581818018,-1.64760552841425,0.105919062719837,0.287056856218303,-5.01699951233576
"DAB2",-0.0608899119428008,3.31699386231728,-1.64728867435812,0.105984418884397,0.287056856218303,-5.01748713475198
"ATM",-0.0222527903326322,3.39859123330005,-1.64588999942401,0.106273311941338,0.287056856218303,-5.01963862725125
"MMRN2",0.0584421096232934,2.95104390847056,1.64416593989853,0.106630298002527,0.287056856218303,-5.02228839900951
"IRF3",0.0290602555888677,3.23841236114072,1.64341954850604,0.106785150513209,0.287056856218303,-5.02343478884429
"MAGEA12",-0.122701357316963,2.33502133585375,-1.63944888633747,0.107612028756844,0.287724354303165,-5.0295255723493
"HNF1A",-0.126143794107359,2.34011366374708,-1.63854626360466,0.107800724745586,0.287724354303165,-5.03090831590721
"LY9",-0.0860885390661728,2.63826015479413,-1.62848115162564,0.109923220316223,0.292348990202721,-5.04628122683394
"PVRIG",0.050109840811122,2.87877286904827,1.62355182606419,0.110975055268242,0.294103503361065,-5.05377917380381
"IL16",-0.0577436507252989,3.1063963608119,-1.61482064027815,0.112858243922297,0.297345933347647,-5.0670102441865
"S100A12",-0.0998045949957627,2.69907160558178,-1.61420752230881,0.112991454672106,0.297345933347647,-5.06793695459359
"HLA-E",-0.0379909914868906,3.64884690576304,-1.60081632183748,0.115932931489932,0.302710183000115,-5.0880987993534
"SLC1A5",-0.0549637051519296,3.21400541917928,-1.60044175345256,0.116016092306316,0.302710183000115,-5.08866058850222
"RIPK1",0.023883423814401,3.18944865018161,1.59866538614314,0.116411135813538,0.302710183000115,-5.09132323451865
"UBA7",0.0542752652164644,3.16261983193867,1.59761911523389,0.116644323849378,0.302710183000115,-5.09289027872399
"HCK",-0.055416484898537,3.29017795239222,-1.59296110662259,0.117687074702086,0.303522975818471,-5.099855611878
"MMP9",0.130415125456588,2.95919275950922,1.59234776416406,0.117824939065221,0.303522975818471,-5.10077141192973
"PF4",-0.0925047222710149,2.49100538782201,-1.59080801891328,0.118171611918658,0.303522975818471,-5.10306905773354
"SIGLEC8",-0.0963780081880317,2.73615032274602,-1.54787411407581,0.128174671010501,0.328092161289678,-5.16633072347055
"GZMA",-0.148150759094205,2.58407098392339,-1.54542507973959,0.128765145672262,0.328482514470057,-5.16989226823797
"RAD51C",0.0306674395293158,2.99451317714262,1.541159311225,0.12979884709579,0.32920386936789,-5.17608366704459
"BRD3",0.0175264762495226,3.35962701533222,1.53950206447286,0.130202226579034,0.32920386936789,-5.17848485026658
"ADGRE1",-0.0778728891702238,2.72176679948087,-1.53690725779522,0.130835825744612,0.32920386936789,-5.18223977457994
"TLR9",-0.074864400959521,2.60463069800343,-1.5366353283229,0.130902367929348,0.32920386936789,-5.18263295021112
"EIF2AK2",0.0285807856787055,3.39935623123247,1.53524663261247,0.131242609254666,0.32920386936789,-5.18463984806831
"TNFRSF9",-0.0742467156180422,2.54179379725358,-1.52340916201671,0.13417165965605,0.334847091201258,-5.20168034712797
"GLS",0.0540742242420529,3.09715709542696,1.52255385672777,0.134385299268771,0.334847091201258,-5.20290696811128
"BBS1",0.0299108596154394,3.13713769079685,1.51159357187966,0.137147049153878,0.340596976375525,-5.21857022122665
"CCL13",-0.104865690144011,2.48810255713552,-1.5091978130617,0.137756699910267,0.34069503235687,-5.22198031768057
"HDC",-0.0873177635132132,2.69168629198438,-1.50787181383521,0.138095053115318,0.34069503235687,-5.22386562102754
"NBN",0.017790128218051,3.36382592101478,1.49827933498387,0.140562459392053,0.344664244072449,-5.23745938934903
"LILRA3",-0.0932595200039956,2.53142438835895,-1.49800782616807,0.140632803275484,0.344664244072449,-5.23784300562325
"TCL1A",-0.111447703442072,2.14902837128465,-1.4962744095019,0.141082563906989,0.344664244072449,-5.24029067064305
"TYMP",-0.0619703781159724,3.35830177702853,-1.48076993528797,0.145156300211522,0.353465016748835,-5.26206909376807
"FADD",0.0309220122637424,2.99001935382698,1.46224303265824,0.150145375418351,0.364430522860074,-5.28782198742428
"CCL5",-0.0748417305893638,3.14133047141303,-1.4525534551385,0.152807854309993,0.369696421717724,-5.30117292695387
"CD44",-0.0352851331459418,3.64184738399436,-1.44914876587066,0.153752133527809,0.3707848879288,-5.30584488077797
"KLRD1",-0.0680854100169164,2.59155797589192,-1.43878367130568,0.156655033150261,0.376574598918896,-5.3200062611215
"RPTOR",0.0208892430464407,3.19401182551361,1.42355761708891,0.160996815560749,0.385775117158344,-5.34064015609217
"MX1",0.0735366340292116,3.33829401182342,1.42128880887794,0.161651727651636,0.386110814454544,-5.34369755279943
"MAGEA4",-0.0709496240527838,2.48295285287177,-1.41546715390291,0.16334169063879,0.388908787235215,-5.35152222092474
"RELB",-0.0416583664009686,3.03619036701411,-1.40736560867216,0.165716297978984,0.393313998367842,-5.3623621381602
"MTOR",0.0185622931190128,3.22620331394164,1.40212729279818,0.167265878271678,0.395739459633308,-5.36934060617434
"PLOD2",-0.0428044981244002,3.32759782356825,-1.39477130676247,0.169460821993944,0.399671749985716,-5.3790998334972
"CXCR6",-0.0835673336097673,2.67182110447483,-1.38674201227296,0.171882027664337,0.402889298322043,-5.38969841447173
"CD45RB",-0.0579355818209764,2.91627140536852,-1.38490551080652,0.172439551998604,0.402889298322043,-5.39211465863824
"CD5",-0.0661916919724819,2.61199994296394,-1.38392178245017,0.172738764992245,0.402889298322043,-5.39340771503198
"CXCL1",-0.102674276949283,2.89543140631637,-1.38314995659637,0.17297380541293,0.402889298322043,-5.39442164471094
"GLI1",0.093698207224659,2.63555714293155,1.37926709285131,0.174159977058509,0.404396231560006,-5.39951456520076
"PRKCA",0.0221802308776753,3.41708786831519,1.37347824439306,0.17594002482864,0.406960875075356,-5.40708294175794
"DKK1",-0.147184946382203,2.66709329343059,-1.37210323839495,0.176364883018923,0.406960875075356,-5.40887631814475
"TNFRSF8",-0.103756319523854,2.32668253792204,-1.37039976290454,0.176892327032755,0.406960875075356,-5.41109580837915
"CD80",-0.0569603063724959,2.81356211692051,-1.36666939160853,0.17805158716821,0.408375199927088,-5.41594729160028
"ENO1",-0.0219977728162761,3.76313296008479,-1.35784804431316,0.180816122849823,0.408877854173636,-5.42737118635902
"BAD",0.0265997985127586,3.1974041233847,1.35762317238491,0.180887023070627,0.408877854173636,-5.42766150855566
"NCR1",-0.0692866877876224,2.64419554134445,-1.35715654973577,0.181034213165012,0.408877854173636,-5.42826380263652
"CD274",-0.0502004243294047,2.90691307784344,-1.3564676142003,0.181251696598146,0.408877854173636,-5.42915269767877
"C5",0.0310818942232007,2.99520933960068,1.35465596721457,0.181824552379303,0.408877854173636,-5.43148817361482
"ITGAL",-0.0552273053829024,3.00840440075623,-1.35409294758414,0.182002865076167,0.408877854173636,-5.43221339994438
"HRAS",0.0255864352788837,3.25074357388749,1.35357141882301,0.182168156605041,0.408877854173636,-5.43288493315739
"CSF3R",-0.0543490680451502,3.17151809000639,-1.35210948712861,0.182632108197558,0.408877854173636,-5.43476607721638
"LOXL2",0.045241964181352,2.95645626280837,1.34657009723675,0.184398260902079,0.41160326094214,-5.44187683965198
"IL12RB2",-0.0823964423977479,2.65849287703682,-1.33293032833452,0.188802643782098,0.419269012022193,-5.45927062324887
"MMP7",-0.0932848101791248,2.87249873514472,-1.33204082039196,0.189092628111886,0.419269012022193,-5.46039924823155
"CD3D",-0.109621153186827,2.68873806855489,-1.33076362238389,0.189509593434031,0.419269012022193,-5.46201856066094
"CXCL13",-0.149667668424049,2.26686233580478,-1.32886225191631,0.190131625488622,0.419407997401373,-5.4644265706724
"CD2",-0.0553750022899737,2.749636506777,-1.31920501760278,0.193314943057786,0.425179493528855,-5.47660776543531
"HDAC4",0.0205507471447359,3.12590660342924,1.31738181606349,0.19392043053828,0.425264102057631,-5.47889821575159
"NFATC2",-0.0379574385612163,3.17033635423099,-1.3152175981782,0.1946410323232,0.425599924904955,-5.48161326006289
"PTGER4",-0.0691077827478206,2.96350450599868,-1.31189862938978,0.195750055042829,0.426780643261981,-5.4857689026261
"IFI6",0.0498519873565826,3.63666880861883,1.30881134478508,0.196785942780001,0.42779552778261,-5.4896256985518
"RORC",-0.0915955444823942,2.33637636294633,-1.30138684640962,0.199294051857267,0.430797927260234,-5.4988661824567
"CCL21",-0.0949129532163351,2.41907944020235,-1.30132265570261,0.199315841012402,0.430797927260234,-5.49894586066533
"MAP3K7",-0.0123183952001344,3.42613471024926,-1.29606589249187,0.201106316494361,0.433418785548192,-5.50545852944522
"PIK3CG",-0.0358527769259536,3.06789811807618,-1.29421726654246,0.201738833850819,0.433536175897176,-5.50774298448008
"SAMD9",0.0375221673740325,3.24703810770119,1.28493147071688,0.20493865998623,0.438458888375354,-5.51917204971729
"CD38",0.0368197575378022,3.06337664321858,1.28418146288061,0.205198759759666,0.438458888375354,-5.5200918218315
"DTX4",-0.0426739297741321,3.07172529220813,-1.27080522929616,0.209879227861866,0.447185854819317,-5.53641165516048
"PDCD1",-0.0675292625949884,2.57387362218615,-1.26587936985513,0.211622766853446,0.449020440762406,-5.54238133687952
"CASP3",0.023486647785246,3.24087129224301,1.2634480011196,0.212487334859233,0.449020440762406,-5.54531994902478
"CCL2",-0.0578038147852875,3.61774072876146,-1.26029948868826,0.213610817001023,0.449020440762406,-5.54911747720639
"CEACAM3",-0.078428093100213,2.60029874823381,-1.25903273696347,0.214064076253259,0.449020440762406,-5.55064285231669
"IL2RG",-0.0682643416669544,2.83120172530113,-1.25852118922197,0.214247316926457,0.449020440762406,-5.55125843271197
"IRF7",0.0397998039930449,3.17699242030991,1.25655789055859,0.214951669920858,0.449020440762406,-5.55361883379566
"SIGLEC5",-0.0575726035636936,2.75738062099611,-1.25568099642083,0.215266819886455,0.449020440762406,-5.55467197829762
"RBL2",-0.0142595475817155,3.38758168538171,-1.25494996080391,0.215529811565955,0.449020440762406,-5.55554942232253
"TNFSF18",-0.0623758815234954,2.8222278253848,-1.24607596213095,0.218741305181411,0.454165157229495,-5.56616255320598
"CCL22",-0.0760674933194525,2.53976345708215,-1.24478790676314,0.219210382556103,0.454165157229495,-5.5676971865723
"FGF13",-0.0904073006422124,2.78610998721089,-1.24175551278256,0.220317644172941,0.455201744158968,-5.57130421939914
"SFRP1",-0.0553227674158627,2.9177546487609,-1.23488055153784,0.222843309383058,0.459155170432126,-5.57945147436085
"TBX21",-0.0728640391325865,2.4647899494801,-1.23242123946198,0.22375196113219,0.45976430369628,-5.58235562148246
"PIK3R1",0.0212661463944683,3.39680411032778,1.23040512617771,0.2244988983019,0.460038726028484,-5.58473235800313
"STAT1",0.0287664088989934,3.51144028108586,1.22327175144428,0.227156449452781,0.46421617735582,-5.59311239209968
"IFI35",0.0369494960683436,3.29443738308301,1.21852681049831,0.228936951039218,0.464793408610717,-5.59866126642646
"OASL",-0.0499669032402994,2.96028448787346,-1.21803423510438,0.22912237145069,0.464793408610717,-5.59923613926293
"CXorf36",0.0452468713752685,2.95270368216425,1.21738060358993,0.229368588444173,0.464793408610717,-5.59999864001076
"BID",0.0233335050466765,3.04929854388525,1.21592444991103,0.229917806126102,0.464793408610717,-5.60169595021707
"TIE1",0.0406188073047993,2.93384490877179,1.20933272574531,0.232416074715087,0.467785166587187,-5.60935548129211
"PGPEP1",0.0234864326128106,3.14870016610702,1.20769139346481,0.233041218978382,0.467785166587187,-5.61125661506495
"MYCT1",0.0416506094176929,2.7936099025969,1.2070944905473,0.233268869738144,0.467785166587187,-5.61194739841714
"HERC6",0.0504035300334338,3.14636621653962,1.20545401558111,0.233895362395475,0.467790724790949,-5.61384423319548
"CD3E",-0.0696248291235091,2.77337724074329,-1.20049904357205,0.235795116493796,0.47033600364454,-5.61955880512791
"C2",-0.0562445096808939,3.08966898703684,-1.19810310161757,0.236717757079528,0.470923919919485,-5.62231410854421
"IFITM2",-0.0418647716482927,3.4239837481157,-1.19418454018216,0.23823240243275,0.472141381384629,-5.62680924718911
"FYN",0.0159562269266589,3.56703077333966,1.19233903204773,0.238948187562088,0.472141381384629,-5.62892150439293
"NFKB1",-0.0177255701932961,3.25261188111969,-1.19164364708265,0.239218299901545,0.472141381384629,-5.62971660267119
"COL17A1",-0.0579769556397323,2.33765854156674,-1.18911836186688,0.240201078447443,0.472836768597328,-5.63260032473536
"CCR4",-0.0833879714055272,2.66557418580821,-1.18503101829324,0.241797983886301,0.474734261556873,-5.63725561740767
"TAP1",0.0285916584082071,3.33847679796257,1.18303518962736,0.242580538202697,0.474922880070872,-5.63952328783361
"PECAM1",-0.0270586639899411,3.40345644730667,-1.18072681418699,0.243487929186186,0.474922880070872,-5.64214158497278
"TGFB3",0.0357102350139202,3.19667402746322,1.17995023243966,0.243793745103047,0.474922880070872,-5.64302134729018
"FCN1",-0.0910901815161727,2.6534255187158,-1.17083457519058,0.247404283416543,0.480707804565822,-5.6533073669407
"EGF",-0.0408938549199931,2.8614890208376,-1.1674776163096,0.248743591597009,0.482061224025211,-5.65707637473991
"CD45RA",-0.0850389858895726,2.30611180665067,-1.16464778082892,0.24987665135792,0.483008991026906,-5.66024562680769
"RIPK3",-0.0632590474359831,2.54954669701332,-1.15420136132977,0.25409155965161,0.489893752541665,-5.67188213629068
"MAGEA1",-0.0551167076726835,2.56904921076187,-1.15067459815797,0.255525991507439,0.491396137514305,-5.67578831966881
"CXCL11",0.0906759801223203,2.73004524050473,1.14742180055099,0.256854130953009,0.492557353285968,-5.67938104896506
"ESR1",-0.0541346968194114,2.66679321744983,-1.14313436141908,0.258612260998002,0.492557353285968,-5.68410185561226
"IFNG",-0.0565418825927897,2.42413953143183,-1.14272042491727,0.258782456223457,0.492557353285968,-5.68455674759203
"TLR7",-0.0446731070843742,2.97448571835679,-1.14151996894504,0.259276491490791,0.492557353285968,-5.68587509726852
"CD247",-0.0898286922624116,2.27658684906262,-1.14118724587957,0.259413539397276,0.492557353285968,-5.6862402642542
"FOSL1",-0.0471790538986743,3.10239468660459,-1.13281381480601,0.26287958353574,0.494463727785589,-5.69539702642835
"HMGA1",-0.0256702936732101,3.31564267156203,-1.13248533800201,0.263016220072324,0.494463727785589,-5.69575493117895
"NF1",0.0169041916939698,3.29034054610322,1.13167443262814,0.263353748914393,0.494463727785589,-5.69663806414929
"BAX",0.0156862409326477,3.43148935801678,1.13162445258211,0.263374562540552,0.494463727785589,-5.69669247634081
"BNIP3",-0.0318262375914222,3.17614644168654,-1.12947681054655,0.264270029881544,0.494463727785589,-5.69902841813318
"MFGE8",0.0225427082064882,3.39574106203595,1.12880475702234,0.264550689306249,0.494463727785589,-5.69975853244136
"CD27",-0.0725712220874519,2.65221737373563,-1.12717725675925,0.265231234983413,0.494463727785589,-5.70152493244037
"MAPK10",-0.0370033121324305,3.20233080340141,-1.12607741207517,0.265691843063456,0.494463727785589,-5.70271727703021
"LDHA",-0.0253627223819413,3.63033583526463,-1.11850077783614,0.268880325957613,0.497366203980342,-5.71090115736471
"AXIN1",0.0183446371079001,3.04237533495387,1.11781208003848,0.269171489093541,0.497366203980342,-5.71164245616215
"TGFB2",0.0358293582223901,3.36040293562076,1.11682065306533,0.269591029858362,0.497366203980342,-5.71270884577286
"CTSW",-0.0654804734704055,2.67485927164239,-1.11608163479745,0.269904060026666,0.497366203980342,-5.71350315825597
"LILRB4",-0.038566495674802,3.29838605013361,-1.11331639455587,0.271077629018345,0.498304465107251,-5.71647087406462
"PROM1",0.0465450646650485,3.02333129338079,1.11159766772358,0.271808871831297,0.498427026585509,-5.71831193045993
"PSMB8",0.0223396459636604,3.2786117365857,1.10655018308351,0.273964402378407,0.501154394594647,-5.72370306804562
"RUNX3",-0.0571921811941651,2.75860225749554,-1.10207144538893,0.275887111949456,0.501640202384787,-5.72846723800739
"SELP",0.0935394080508525,2.28727881762023,1.1014201656999,0.276167493135813,0.501640202384787,-5.72915849648635
"SLC7A5",0.0244727253542809,3.28170522846279,1.10125985686215,0.276236538113223,0.501640202384787,-5.72932858637767
"LIF",-0.062052697645361,3.090773105133,-1.09825197489959,0.277534283121989,0.502399037880788,-5.73251563175118
"PIK3CA",-0.0145210292118585,3.26605148578658,-1.09610930418787,0.278461342230002,0.502399037880788,-5.73478088064088
"PDCD1LG2",-0.048080480803097,2.86557605163034,-1.09564157811571,0.278663999677877,0.502399037880788,-5.73527480568189
"GHR",-0.0430668908660192,2.84222601265619,-1.09110003131063,0.280637152780931,0.504743080541244,-5.74006032551746
"PTCD2",-0.0209653683313462,3.00724563344954,-1.08681191962596,0.282509158368231,0.506340520620869,-5.74456145473071
"IRF4",-0.0677005615580102,2.66802647059698,-1.08597492382075,0.282875570853525,0.506340520620869,-5.7454380638502
"PKM",-0.0164492334642481,3.80136727071891,-1.07866436011997,0.286090043283518,0.509805085359871,-5.75306731411944
"FSTL3",-0.0540458813012741,2.85720267315183,-1.07706703147125,0.286795767698016,0.509805085359871,-5.75472774817257
"CCL8",-0.0627767229431546,2.9393319189967,-1.07694365428147,0.286850328029154,0.509805085359871,-5.75485590219118
"CD40",-0.0386920416291443,2.98755352693731,-1.06822186392866,0.290725633318456,0.515470981061093,-5.7638799606437
"VCAN",0.0292069511884407,3.57055317840498,1.06269551987304,0.293199839991642,0.518631792438046,-5.76956165784717
"CST2",0.165967717221535,1.82343372891621,1.05874055490298,0.294979444984463,0.520551961737287,-5.77361056225754
"PSMB5",0.0138088112278019,3.41469569523821,1.05557313194704,0.296410053342445,0.521202022130528,-5.77684284088208
"CMKLR1",-0.0500599911180135,3.21204301875496,-1.05484922911315,0.296737684599647,0.521202022130528,-5.7775802699361
"GIMAP4",-0.0274940729588264,3.35872004436593,-1.05108038235847,0.298447462161327,0.522980365936905,-5.78141174340407
"KLRB1",-0.0651798883755452,2.45812231029436,-1.04368246318115,0.301823303379678,0.52766311779664,-5.78889454418505
"IL7R",-0.0719213307564601,2.93561644927647,-1.03949584483535,0.303745325249286,0.528450301940081,-5.79310684500363
"GZMK",-0.0882181826817963,2.70302110649713,-1.03933424895493,0.303819679533964,0.528450301940081,-5.79326910816052
"ICOS",-0.0764153901203848,2.14547055446446,-1.03810135776855,0.304387373917487,0.528450301940081,-5.79450629730596
"STAT3",-0.0160059199566831,3.53836498839334,-1.03039545710033,0.307952067435847,0.53340427384962,-5.80220727693186
"IFNGR2",-0.0166505033257356,3.44411272493538,-1.02543559234573,0.31026147586264,0.535184808735607,-5.80713496890298
"ADAM12",0.0399323012361039,3.19012696083252,1.0251234921216,0.310407189066652,0.535184808735607,-5.80744428451555
"B2M",-0.0179736402790076,3.94114442724405,-1.02215308515981,0.311796342717767,0.536346919812673,-5.81038368289257
"MSH2",0.0177632516446411,3.23896912433408,1.01531633193211,0.315009685958197,0.539691412109309,-5.81711806594099
"IL24",-0.0746255166461367,2.43109436622924,-1.01440565462486,0.315439401520196,0.539691412109309,-5.81801184363387
"CD8B",-0.0654338464453601,2.74720220349074,-1.01343178756245,0.315899373221316,0.539691412109309,-5.81896678919546
"PMS2",0.0144357995872904,3.23797480457721,1.00132657323297,0.321654741914824,0.545785362410668,-5.8307635012037
"CSF3",-0.164185460182747,2.02890702664118,-0.999767344921035,0.322401171265797,0.545785362410668,-5.83227312125298
"BCL6B",0.0419945244740276,2.74867398773782,0.999666805582707,0.322449341136089,0.545785362410668,-5.8323703844828
"LCK",-0.0605236460755503,2.75047679104215,-0.99855512296996,0.322982287312598,0.545785362410668,-5.83344521774462
"SH2D1A",-0.0737107013076175,2.48579207451454,-0.998289949723254,0.323109500129539,0.545785362410668,-5.83370143191091
"CD40LG",-0.077970811517412,2.37753312643812,-0.996783889660067,0.323832648363663,0.545785362410668,-5.83515537157634
"PNOC",-0.0996205616304797,2.50314035789442,-0.994448689628478,0.324956064107479,0.546450780449797,-5.83740559672996
"COL5A1",0.057021533944531,3.27956991144985,0.992499389076994,0.325895832250674,0.546805087668916,-5.8392800902786
"HLA-DOB",-0.0637934744303141,2.46840986399378,-0.990891660307198,0.326672296737462,0.546884425341733,-5.84082346665755
"TDO2",-0.0713155168048134,2.70558347155407,-0.989297192769164,0.327443579748915,0.546954754591729,-5.84235174285857
"CX3CR1",0.0433411018058747,3.30726008482886,0.98689394274606,0.32860839230653,0.547680653844217,-5.84465076626918
"CD8A",-0.0495989274106057,2.9628388564683,-0.976963907718133,0.333450645176977,0.553446061040915,-5.85409325682463
"CCND1",0.0242650216138296,3.32890362181131,0.976774446588886,0.333543492787325,0.553446061040915,-5.85427252475055
"EIF5AL1",-0.0602267212818166,2.76102979769676,-0.973868228109238,0.334969874116728,0.554585884299218,-5.85701820217282
"ARNT2",0.0205227133533024,3.49322336582503,0.964099001327767,0.339794307466277,0.561334208369401,-5.86619015980454
"CD19",-0.0480182828868587,2.56541087736817,-0.957737364319912,0.342960517646622,0.565319534582344,-5.87211507925539
"PFKM",0.0243730006104674,3.22403633360672,0.954514390125544,0.344572001422881,0.56673026549816,-5.8751024060026
"IFIT2",-0.0412820781219407,3.3345060991389,-0.951244840606501,0.346211855283839,0.568181381756848,-5.87812300578347
"CASP8",-0.035169469376489,2.92031344304419,-0.947587300790425,0.348052372014557,0.568720160023569,-5.88149023625063
"PARP12",-0.0230526727027587,3.16861570146188,-0.945645788805121,0.349031965253968,0.568720160023569,-5.88327257279885
"LAMA1",0.0357016105032968,2.90646460253025,0.944760267680978,0.349479355541094,0.568720160023569,-5.88408432585038
"MICA",-0.0314029271046401,2.90987244739081,-0.944574367888443,0.34957332502782,0.568720160023569,-5.88425464634718
"SPIB",-0.048555403495627,2.6596772371553,-0.94178296205146,0.350986326232157,0.5689626784357,-5.8868082391295
"KAT2B",-0.0162255351809906,3.53093571232626,-0.941283339923012,0.351239626820972,0.5689626784357,-5.88726452837174
"FCGRT",-0.0234599381319494,3.48166493458617,-0.939727798195098,0.352029026826424,0.569012435603057,-5.88868366298281
"MYD88",0.0213621972264368,3.3349509110347,0.935253744758319,0.354305953229548,0.570355210796177,-5.89275278062495
"SLC2A1",-0.0215423637903878,2.94843220198795,-0.931835322818419,0.35605210057249,0.570355210796177,-5.89584920198404
"SFXN1",0.0161815175593345,3.31689683642467,0.930539360664643,0.356715545026102,0.570355210796177,-5.89702023406213
"COL4A5",-0.0366885358887474,3.25554509515866,-0.930053690131133,0.35696438208918,0.570355210796177,-5.89745868163716
"RAD50",-0.00972437330882059,3.32075248451556,-0.928904649688141,0.357553550722845,0.570355210796177,-5.89849511966875
"COL6A3",0.079372602151659,3.17824765418576,0.926906568319341,0.358579566171214,0.570355210796177,-5.9002944543712
"RIPK2",-0.0187758150484689,3.07797948860975,-0.926538383570674,0.35876883729822,0.570355210796177,-5.90062560873101
"HIF1A",0.0172119267437738,3.60309307601732,0.92619863854533,0.358943545994394,0.570355210796177,-5.90093107119673
"EIF2B4",0.0149795675510003,3.07163097445382,0.922476368605251,0.360861277712098,0.572190186647089,-5.9042706647953
"HLA-DRB1",-0.0384467722068451,3.58065346826071,-0.918935328709437,0.362691779766546,0.573879398364789,-5.90743562289131
"IRF5",-0.0332190571088824,2.99949708660579,-0.917324215790091,0.363526608250021,0.573989381447402,-5.90887173877676
"CD4",-0.0360539219605491,3.10761654411709,-0.913139065277417,0.365701010279471,0.576209575020175,-5.91259094223758
